[양주시청] 11/26/(금) 19시 태광숯불갈비 강진군점 경기도 고양시 덕양구 지축동 삼송로 이용객은 보건소 및 선별진료소 검사를 받으시기 바랍니다.	ORG-B DAT-B TIM-B STO-B LOC-B LOC-B LOC-I LOC-I LOC-I LOC-I CVL-B AFW-B O AFW-B O O O
[아산시청] 6.20.(금) 0:30 6.20.(금) 0:55 청천시장 광주광역시 서구 벽진동 마산길 방문자는 보건소 선별진료소 검사받으시기 바랍니다.	ORG-B DAT-B TIM-B DAT-B TIM-B STO-B LOC-B LOC-I LOC-I LOC-I CVL-B AFW-B AFW-B O O
[여주시청] 7.1.(목) 0:21~3 곤지암소머리국밥·감자탕 하동군점 충청북도 충주시 노은면 곧은터길 방문자는 보건소 또는 선별진료소 코로나 검사받으시기 바랍니다.	ORG-B DAT-B TIM-B STO-B LOC-B LOC-B LOC-I LOC-I LOC-I CVL-B AFW-B O AFW-B TRM O O
[일산서구청] 6/15/(목) 양천구 한국종합주방 서울특별시 성동구 행당동 왕십리로19나길 방문자는 보건소에서 검사를 받으시기 바랍니다.	ORG-B DAT-B LOC-B STO-B LOC-B LOC-I LOC-I LOC-I CVL-B AFW-B O O O
[울주군청] 12/21(월) 영동해물찜 광명시점 경기도 성남시 분당구 판교동 판교공원로3길 방문자는 보건소 선별진료소에서 즉시 코로나 검사를 받으시기 바랍니다.	ORG-B DAT-B STO-B LOC-B LOC-B LOC-I LOC-I LOC-I LOC-I CVL-B AFW-B AFW-B O TRM O O O
[인천광역시청] 1/11/(토) 11시~17시 태운식품 경기도 포천시 군내면 용정경제로1길 방문자는 임시선별진료소나 보건소 선별진료소 검사 받으시기 바랍니다.	ORG-B DAT-B TIM-B STO-B LOC-B LOC-I LOC-I LOC-I CVL-B O AFW-B AFW-B O O O
[북구청] 5/16토 0시 뽀송뽀송24시셀프빨래방 충청남도 천안시 동남구 목천읍 신사운전길 이용자는 거주지 보건소 선별진료소에서 즉시 방문검사 바랍니다	ORG-B DAT-B TIM-B STO-B LOC-B LOC-I LOC-I LOC-I LOC-I CVL-B O AFW-B AFW-B O O O
[성남시청] 12.17.(금) 피쉬앤그릴 방문하신 분은 보건소에서 코로나19 검사 받으시기 바랍니다.	ORG-B DAT-B STO-B CVL-B CVL-I AFW-B TRM O O O
[성주군청] 10.9.(토) 올젠 경상북도 구미시 선산읍 선주로 이용자는 보건소 선별진료소 코로나 검사 받으시기 바랍니다.	ORG-B DAT-B STO-B LOC-B LOC-I LOC-I LOC-I CVL-B AFW-B AFW-B TRM O O O
[익산시청] 7/6(월) 에이씨케이정보통신 다녀오신 분은 보건소에서 코로나19 검사 바랍니다.	ORG-B DAT-B STO-B CVL-B CVL-I AFW-B TRM O O
[덕진구청] 2.8.월 16시 수정목욕탕 방문자는 보건소에서 코로나 검사 바랍니다.	ORG-B DAT-B TIM-B STO-B CVL-B AFW-B TRM O O
[창원시청] 12/27/(수) 2시~시 조은문구 부산광역시 사상구 주례동 진사로28번길 동시간대 방문하신 분은 보건소 선별진료소에서 코로나19 검사 바랍니다.	ORG-B DAT-B TIM-B STO-B LOC-B LOC-I LOC-I LOC-I CVL-B CVL-B CVL-I AFW-B AFW-B TRM O O
[의정부시청] 6.18목 24시 6.18목 11시 명동왕족발보쌈 수영구점 방문자는 인근 보건소에서 코로나 방문검사 바랍니다	ORG-B DAT-B TIM-B DAT-B TIM-B STO-B LOC-B CVL-B O AFW-B TRM O O
[팔달구청] 3.6.(일) 17시 더맑은피부 전라남도 장성군 북하면 신웅길 다녀오신 분은 거주지 보건소 선별진료소에서 코로나 검사 바랍니다.	ORG-B DAT-B TIM-B STO-B LOC-B LOC-I LOC-I LOC-I CVL-B CVL-I O AFW-B AFW-B TRM O O
[종로구청] 8.6일 서진위너스 강원도 평창군 방림면 대미동길 다녀오신 분은 거주지 보건소 선별진료소 즉시 검사 받으시기 바랍니다.	ORG-B DAT-B STO-B LOC-B LOC-I LOC-I LOC-I CVL-B CVL-I O AFW-B AFW-B O O O O
[고창군청] 6/14/목 23:35 6/14/목 4 에이스노래연습장 부산진구점 경기도 화성시 양감면 은행나무로62번길 동시간대 다녀오신 분은 보건소 선별진료소에서 검사받으시기 바랍니다.	ORG-B DAT-B TIM-B DAT-B TIM-B STO-B LOC-B LOC-B LOC-I LOC-I LOC-I CVL-B CVL-B CVL-I AFW-B AFW-B O O
[유성구청] 11.16(목) 광덕용역 방문하신 분은 보건소에서 즉시 코로나 검사를 받기바랍니다.	ORG-B DAT-B STO-B CVL-B CVL-I AFW-B O TRM O O
[경기도청] 3.12(수) 남원제기,상,병풍 충청남도 천안시 동남구 성남면 성남로 다녀오신 분은 보건소 선별진료소에서 방문검사 바랍니다	ORG-B DAT-B STO-B LOC-B LOC-I LOC-I LOC-I LOC-I CVL-B CVL-I AFW-B AFW-B O O
[미추홀구청] 1/18(금) 6시 보라수갤러리 방문자는 보건소에서 검사받으시기 바랍니다.	ORG-B DAT-B TIM-B STO-B CVL-B AFW-B O O
[보성군청] 5.5.(수) 8시 금정구 소재 작은빵집 다녀오신 분은 임시선별진료소나 보건소에서 코로나19 검사 바랍니다.	ORG-B DAT-B TIM-B LOC-B LOC-I STO-B CVL-B CVL-I O AFW-B TRM O O
[대구서구청] 6.10.금 연천군 수원숯불갈비 전라북도 익산시 금마면 고도길 다녀오신 분은 주소지 보건소에서 검사받으세요.	ORG-B DAT-B LOC-B STO-B LOC-B LOC-I LOC-I LOC-I CVL-B CVL-I O AFW-B O
[산청군청] 2/8/일 의왕시 소재 봄날의꽃처럼 대전광역시 유성구 상대동 도안대로 동시간대 방문자는 보건소에서 즉시 코로나 검사를 받으시기 바랍니다.	ORG-B DAT-B LOC-B LOC-I STO-B LOC-B LOC-I LOC-I LOC-I CVL-B CVL-B AFW-B O TRM O O O
[성동구청] 5/2/(월) 5시 개미식당 완주군점 방문하신 분은 거주지 보건소에서 코로나 검사 받으시기 바랍니다.	ORG-B DAT-B TIM-B STO-B LOC-B CVL-B CVL-I O AFW-B TRM O O O
[사천시청] 2.11(월) 13시 목계자동차공업사 부산중구점 부산광역시 부산진구 전포동 동성로112번가길 방문자는 임시선별진료소나 보건소에서 즉시 코로나19 검사 받으시기 바랍니다.	ORG-B DAT-B TIM-B STO-B LOC-B LOC-B LOC-I LOC-I LOC-I CVL-B O AFW-B O TRM O O O
[안양시청] 11/17수 6시 11/17수 시 성동구 호박공인중개사사무소 전라북도 전주시 덕진구 호성동3가 하오송전길 다녀오신 분은 보건소에서 즉시 코로나 검사받으시기 바랍니다.	ORG-B DAT-B TIM-B DAT-B TIM-B LOC-B STO-B LOC-B LOC-I LOC-I LOC-I LOC-I CVL-B CVL-I AFW-B O TRM O O
[속초시청] 5.7.일 0:32~17:4 스튜디오설레임 전라남도 순천시 석현동 삼산로 방문자는 보건소에서 즉시 코로나19 검사 받으시기 바랍니다.	ORG-B DAT-B TIM-B STO-B LOC-B LOC-I LOC-I LOC-I CVL-B AFW-B O TRM O O O
[양양군청] 6/5/목 연수세꼬치회 포항시점 이용자는 보건소 또는 선별진료소에서 코로나19 검사 받으시기 바랍니다.	ORG-B DAT-B STO-B LOC-B CVL-B AFW-B O AFW-B TRM O O O
[대구서구청] 9.14(목) 태평양화장품 장안구점 방문자는 보건소 선별진료소 즉시 코로나19 검사 받으시기 바랍니다.	ORG-B DAT-B STO-B LOC-B CVL-B AFW-B AFW-B O TRM O O O
[충청북도청] 12/7/(수) 이마트 창원시점 경상남도 김해시 상동면 동북로437번길 방문자는 주소지 보건소에서 검사를 받으시기 바랍니다.	ORG-B DAT-B STO-B LOC-B LOC-B LOC-I LOC-I LOC-I CVL-B O AFW-B O O O
[예산군청] 12.17월 20:22 12.17월 1 삼거리가게 경기도 남양주시 다산동 도농로 방문자는 가까운 보건소 선별진료소에서 코로나 방문검사 바랍니다	ORG-B DAT-B TIM-B DAT-B TIM-B STO-B LOC-B LOC-I LOC-I LOC-I CVL-B O AFW-B AFW-B TRM O O
[증평군청] 9/4(일) 12:56 9/4(일) 1 송학식당 경상북도 군위군 군위읍 중앙길 방문자는 보건소에서 검사를 받으시기 바랍니다.	ORG-B DAT-B TIM-B DAT-B TIM-B STO-B LOC-B LOC-I LOC-I LOC-I CVL-B AFW-B O O O
[신안군청] 9.26.화 21:50~1 서북구 게장밥상 군포시점 대전광역시 동구 용운동 새울로123번길 방문자는 보건소 선별진료소에서 코로나19 검사를 받으시기 바랍니다.	ORG-B DAT-B TIM-B LOC-B STO-B LOC-B LOC-B LOC-I LOC-I LOC-I CVL-B AFW-B AFW-B TRM O O O
[산청군청] 2/8 남양주시 소재 논노후즈 대전광역시 동구 소제동 새둑길 이용객은 보건소에서 즉시 검사를 받기바랍니다.	ORG-B DAT-B LOC-B LOC-I STO-B LOC-B LOC-I LOC-I LOC-I CVL-B AFW-B O O O
[영등포구청] 7.26.토 16시 웰메이드 다녀오신 분은 보건소에서 코로나 검사를 받으시기 바랍니다.	ORG-B DAT-B TIM-B STO-B CVL-B CVL-I AFW-B TRM O O O
[달서구청] 2.18.수 22시 용인시 소재 헬로쁘니 진주시점 광주광역시 서구 농성동 죽봉대로 이용객은 보건소 선별진료소에서 코로나 검사받으시기 바랍니다.	ORG-B DAT-B TIM-B LOC-B LOC-I STO-B LOC-B LOC-B LOC-I LOC-I LOC-I CVL-B AFW-B AFW-B TRM O O
[양평군청] 9.2 5:53 9.2 2 굳이어타이어청주총판 충청남도 논산시 지산동 관촉로58번길 방문자는 임시선별진료소나 보건소에서 코로나 검사를 받기바랍니다.	ORG-B DAT-B TIM-B DAT-B TIM-B STO-B LOC-B LOC-I LOC-I LOC-I CVL-B O AFW-B TRM O O
[청도군청] 11.17.일 예스퍼슨어학원 방문자는 보건소 선별진료소에서 코로나19 검사받으시기 바랍니다.	ORG-B DAT-B STO-B CVL-B AFW-B AFW-B TRM O O
[대구서구청] 4.18.(토) 23시~시 안산시 박달재손두부 완주군점 전라남도 나주시 다시면 영산강자전거길 방문자는 보건소에서 코로나19 검사 바랍니다.	ORG-B DAT-B TIM-B LOC-B STO-B LOC-B LOC-B LOC-I LOC-I LOC-I CVL-B AFW-B TRM O O
[송파구청] 8.14.(금) 안성시 해피콜 경기도 이천시 부발읍 중부대로1707번길 방문하신 분은 주소지 보건소 선별진료소에서 코로나19 검사를 받기바랍니다.	ORG-B DAT-B LOC-B STO-B LOC-B LOC-I LOC-I LOC-I CVL-B CVL-I O AFW-B AFW-B TRM O O
[부산시청] 5.1.수 3:26 5.1.수 4 공주칼국수쭈꾸미구이 방문자는 보건소에서 검사 받으시기 바랍니다.	ORG-B DAT-B TIM-B DAT-B TIM-B STO-B CVL-B AFW-B O O O
[부천시청] 7.22.월 22:35 7.22.월 : 에스테릭스킨케어 방문자는 보건소에서 코로나 검사를 받으시기 바랍니다.	ORG-B DAT-B TIM-B DAT-B TIM-B STO-B CVL-B AFW-B TRM O O O
[처인구청] 5/28(목) 13시 무자크 이용객은 가까운 보건소 선별진료소에서 검사를 받기바랍니다.	ORG-B DAT-B TIM-B STO-B CVL-B O AFW-B AFW-B O O
[경상북도청] 10/16화 쏠레노래연습장 양구군점 방문자는 보건소에서 코로나19 검사를 받기바랍니다.	ORG-B DAT-B STO-B LOC-B CVL-B AFW-B TRM O O
[대덕구청] 3.30.토 루하 충청남도 논산시 연산면 황룡재로 방문자는 보건소 선별진료소에서 코로나 검사받으세요.	ORG-B DAT-B STO-B LOC-B LOC-I LOC-I LOC-I CVL-B AFW-B AFW-B TRM O
[성남시청] 12/10/(수) 성산구 소재 청와삼대 강릉시점 다녀오신 분은 보건소 선별진료소 즉시 검사받으세요.	ORG-B DAT-B LOC-B LOC-I STO-B LOC-B CVL-B CVL-I AFW-B AFW-B O O
[장성군청] 8.19.(화) 우리공예 전라북도 익산시 석왕동 하왕1길 이용자는 보건소 선별진료소에서 즉시 코로나19 검사를 받으시기 바랍니다.	ORG-B DAT-B STO-B LOC-B LOC-I LOC-I LOC-I CVL-B AFW-B AFW-B O TRM O O O
[양평군청] 9/20/화 23시 창노래연습장 오산시점 서울특별시 서대문구 홍은동 포방터길 방문하신 분은 주소지 보건소 선별진료소에서 코로나19 검사 권고 드립니다	ORG-B DAT-B TIM-B STO-B LOC-B LOC-B LOC-I LOC-I LOC-I CVL-B CVL-I O AFW-B AFW-B TRM O O O
[관악구청] 9.16(월) 청학이용원 전라남도 순천시 가곡동 안신기2길 방문하신 분은 보건소에서 검사 받으시기 바랍니다.	ORG-B DAT-B STO-B LOC-B LOC-I LOC-I LOC-I CVL-B CVL-I AFW-B O O O
[영통구청] 2.27토 노원구 애니멀공화국 경상북도 경산시 여천동 어봉지길 이용자는 보건소에서 코로나 검사 받으시기 바랍니다.	ORG-B DAT-B LOC-B STO-B LOC-B LOC-I LOC-I LOC-I CVL-B AFW-B TRM O O O
[경북북구청] 7.3(토) 한마당칼국수 충청북도 청주시 청원구 오창읍 화복로 다녀오신 분은 인근 보건소에서 코로나19 검사 받으시기 바랍니다.	ORG-B DAT-B STO-B LOC-B LOC-I LOC-I LOC-I LOC-I CVL-B CVL-I O AFW-B TRM O O O
[구미시청] 9/15/목 에스푸드 전라남도 목포시 상동 평화로49번길 방문하신 분은 보건소 선별진료소 코로나19 검사 받으시기 바랍니다.	ORG-B DAT-B STO-B LOC-B LOC-I LOC-I LOC-I CVL-B CVL-I AFW-B AFW-B TRM O O O
[대구남구청] 4.26. 7:3~10:27 권대식의참치회방꾼 하남시점 경상북도 영천시 북안면 팔암길 방문하신 분은 보건소에서 검사를 받으시기 바랍니다.	ORG-B DAT-B TIM-B STO-B LOC-B LOC-B LOC-I LOC-I LOC-I CVL-B CVL-I AFW-B O O O
[중원구청] 8/10목 22:39 8/10목 17:30 명지낚시터 경기도 화성시 매송면 매봉로 동시간대 다녀오신 분은 주소지 보건소 선별진료소에서 코로나 검사받으시기 바랍니다.	ORG-B DAT-B TIM-B DAT-B TIM-B STO-B LOC-B LOC-I LOC-I LOC-I CVL-B CVL-B CVL-I O AFW-B AFW-B TRM O O
[수지구청] 2.3월 12시 2.3월 16시 한마음식당 방문자는 보건소에서 즉시 검사받으세요.	ORG-B DAT-B TIM-B DAT-B TIM-B STO-B CVL-B AFW-B O O
[횡성군청] 6.15.(토) 라라인테리어건축 충청남도 아산시 방축동 신정호길 방문자는 보건소 선별진료소 검사 받으시기 바랍니다.	ORG-B DAT-B STO-B LOC-B LOC-I LOC-I LOC-I CVL-B AFW-B AFW-B O O O
[대구중구청] 1.27금 교원아카데미 강원도 삼척시 자원동 오십천로 다녀오신 분은 거주지 보건소에서 검사 바랍니다.	ORG-B DAT-B STO-B LOC-B LOC-I LOC-I LOC-I CVL-B CVL-I O AFW-B O O
[옹진군청] 6/13화 0시~시 오스카미용실 다녀오신 분은 보건소에서 코로나 검사받으세요.	ORG-B DAT-B TIM-B STO-B CVL-B CVL-I AFW-B TRM O
[정선군청] 10.13토 4시 신헤어 경상북도 상주시 냉림동 냉림로 이용객은 가까운 보건소 선별진료소 검사 받으시기 바랍니다.	ORG-B DAT-B TIM-B STO-B LOC-B LOC-I LOC-I LOC-I CVL-B O AFW-B AFW-B O O O
[아산시청] 9/19 16시 아모레카운셀러 경기도 파주시 탄현면 새오리로161번길 방문자는 주소지 보건소에서 코로나19 검사받으시기 바랍니다.	ORG-B DAT-B TIM-B STO-B LOC-B LOC-I LOC-I LOC-I CVL-B O AFW-B TRM O O
[양구군청] 10/1/월 14:8~9:5 엔-카 은평구점 방문자는 보건소 선별진료소에서 검사받으세요.	ORG-B DAT-B TIM-B STO-B LOC-B CVL-B AFW-B AFW-B O
[청주시청] 6/20(월) 7:31~1 현대스텐샷시부속상사 경상남도 창녕군 장마면 봉화길 방문자는 보건소에서 검사를 받기바랍니다.	ORG-B DAT-B TIM-B STO-B LOC-B LOC-I LOC-I LOC-I CVL-B AFW-B O O
[부산북구청] 4.26(금) 제이디엑스 경상남도 김해시 생림면 봉림로 이용자는 가까운 보건소 선별진료소에서 즉시 코로나19 검사받으시기 바랍니다.	ORG-B DAT-B STO-B LOC-B LOC-I LOC-I LOC-I CVL-B O AFW-B AFW-B O TRM O O
[김제시청] 6/17/(화) 11:15~6 수성구 소재 캐슬노래궁 수지구점 대전광역시 대덕구 오정동 한밭대로1006번길 다녀오신 분은 보건소 선별진료소 즉시 검사 바랍니다.	ORG-B DAT-B TIM-B LOC-B LOC-I STO-B LOC-B LOC-B LOC-I LOC-I LOC-I CVL-B CVL-I AFW-B AFW-B O O O
[예천군청] 6/28(화) 2:52 6/28(화) 11:5 장찬가든 다녀오신 분은 보건소 선별진료소 코로나 검사 바랍니다.	ORG-B DAT-B TIM-B DAT-B TIM-B STO-B CVL-B CVL-I AFW-B AFW-B TRM O O
[완도군청] 1/27/일 24시 애스크 경기도 화성시 장지동 장지안길54번길 방문자는 보건소 선별진료소에서 코로나19 검사를 받으시기 바랍니다.	ORG-B DAT-B TIM-B STO-B LOC-B LOC-I LOC-I LOC-I CVL-B AFW-B AFW-B TRM O O O
[오산시청] 2.6.(월) LOFTY 방문자는 보건소 선별진료소에서 검사를 받으시기 바랍니다.	ORG-B DAT-B STO-B CVL-B AFW-B AFW-B O O O
[계룡시청] 8/22/(화) 애터미금천센타 양구군점 부산광역시 사상구 학장동 장인로 동시간대 다녀오신 분은 보건소에서 코로나 검사 권고 드립니다	ORG-B DAT-B STO-B LOC-B LOC-B LOC-I LOC-I LOC-I CVL-B CVL-B CVL-I AFW-B TRM O O O
[진도군청] 2.7.수 5시 2.7.수 11시 정통안마원 철원군점 경기도 김포시 하성면 봉성로76번길 방문자는 가까운 보건소 선별진료소 코로나19 검사 받으시기 바랍니다.	ORG-B DAT-B TIM-B DAT-B TIM-B STO-B LOC-B LOC-B LOC-I LOC-I LOC-I CVL-B O AFW-B AFW-B TRM O O O
[태백시청] 3/2/ 6:1 명가춘천닭갈비직영점 이용객은 가까운 보건소 선별진료소에서 코로나 검사 바랍니다.	ORG-B DAT-B TIM-B STO-B CVL-B O AFW-B AFW-B TRM O O
[종로구청] 12.23.(일) 청도군 소재 부동산타임즈공인중개사무소 경기도 화성시 팔탄면 동촌길21번길 다녀오신 분은 보건소에서 검사 바랍니다.	ORG-B DAT-B LOC-B LOC-I STO-B LOC-B LOC-I LOC-I LOC-I CVL-B CVL-I AFW-B O O
[동해시청] 1/3 현대타운의류상회 완도군점 경기도 평택시 청북읍 가마을안길 동시간대 방문자는 보건소에서 코로나19 검사 받으시기 바랍니다.	ORG-B DAT-B STO-B LOC-B LOC-B LOC-I LOC-I LOC-I CVL-B CVL-B AFW-B TRM O O O
[금산군청] 6/26/(목) 청주크로스전자담배 충청남도 당진시 신평면 동부길 방문자는 보건소에서 즉시 코로나19 검사받으시기 바랍니다.	ORG-B DAT-B STO-B LOC-B LOC-I LOC-I LOC-I CVL-B AFW-B O TRM O O
[목포시청] 5/25/수 4:31 5/25/수 15:52 광명종합상사 경기도 파주시 연다산동 거문이길 방문자는 보건소 선별진료소에서 코로나 검사를 받기바랍니다.	ORG-B DAT-B TIM-B DAT-B TIM-B STO-B LOC-B LOC-I LOC-I LOC-I CVL-B AFW-B AFW-B TRM O O
[서원구청] 1.5(일) 청춘양곱창 대전광역시 중구 선화동 대종로598번길 방문자는 보건소 선별진료소에서 코로나 검사받으시기 바랍니다.	ORG-B DAT-B STO-B LOC-B LOC-I LOC-I LOC-I CVL-B AFW-B AFW-B TRM O O
[속초시청] 10.26월 23:7 10.26월 4:16 1급영카공업사 서울특별시 종로구 숭인동 종로63길 이용자는 보건소 선별진료소에서 검사받으시기 바랍니다.	ORG-B DAT-B TIM-B DAT-B TIM-B STO-B LOC-B LOC-I LOC-I LOC-I CVL-B AFW-B AFW-B O O
[울릉군청] 9/3(월) 이테크산업 분당구점 동시간대 다녀오신 분은 보건소에서 즉시 코로나19 검사 받으시기 바랍니다.	ORG-B DAT-B STO-B LOC-B CVL-B CVL-B CVL-I AFW-B O TRM O O O
[함안군청] 5.24목 삼거리집 경상남도 밀양시 단장면 무릉2길 다녀오신 분은 보건소 선별진료소 즉시 검사 권고 드립니다	ORG-B DAT-B STO-B LOC-B LOC-I LOC-I LOC-I CVL-B CVL-I AFW-B AFW-B O O O O
[제주시청] 2.12(토) 하늘빛헤어샵 수영구점 전라남도 무안군 삼향읍 왕산길 방문자는 주소지 보건소 선별진료소 검사 권고 드립니다	ORG-B DAT-B STO-B LOC-B LOC-B LOC-I LOC-I LOC-I CVL-B O AFW-B AFW-B O O O
[동남구청] 7/21/(수) 문의오토바이 광주광역시 광산구 산정동 목련로2번길 방문자는 보건소에서 검사 받으시기 바랍니다.	ORG-B DAT-B STO-B LOC-B LOC-I LOC-I LOC-I CVL-B AFW-B O O O
[서원구청] 3.6.(목) 수원시 참.참.참 충청북도 청주시 흥덕구 오송읍 오송동평길 동시간대 방문하신 분은 보건소에서 검사를 받기바랍니다.	ORG-B DAT-B LOC-B STO-B LOC-B LOC-I LOC-I LOC-I LOC-I CVL-B CVL-B CVL-I AFW-B O O
[경산시청] 5.7.(토) 마산아구찜 경상남도 함양군 수동면 수동길 동시간대 방문하신 분은 보건소 및 선별진료소에서 검사 받으시기 바랍니다.	ORG-B DAT-B STO-B LOC-B LOC-I LOC-I LOC-I CVL-B CVL-B CVL-I AFW-B O AFW-B O O O
[무안군청] 4/8/(화) 15:56~8:38 금복공인중개사합동사무소 제주특별자치도 제주시 연동 연화로1길 방문자는 보건소에서 코로나 검사받으시기 바랍니다.	ORG-B DAT-B TIM-B STO-B LOC-B LOC-I LOC-I LOC-I CVL-B AFW-B TRM O O
[경주시청] 12/28목 안경나라 안산시점 강원도 철원군 동송읍 장흥로 방문자는 보건소 선별진료소 즉시 코로나 검사 받으시기 바랍니다.	ORG-B DAT-B STO-B LOC-B LOC-B LOC-I LOC-I LOC-I CVL-B AFW-B AFW-B O TRM O O O
[창원시청] 11/2/(수) 이롬 강원도 동해시 삼화동 효자로 방문자는 보건소 선별진료소에서 코로나19 검사를 받기바랍니다.	ORG-B DAT-B STO-B LOC-B LOC-I LOC-I LOC-I CVL-B AFW-B AFW-B TRM O O
[금천구청] 8.28. 22:42 능이흑염소 충청북도 제천시 봉양읍 고모동길 이용자는 주소지 보건소 선별진료소 코로나19 검사 바랍니다.	ORG-B DAT-B TIM-B STO-B LOC-B LOC-I LOC-I LOC-I CVL-B O AFW-B AFW-B TRM O O
[울산광역시청] 12.22.(일) 고창군 소재 대성집 은평구점 경기도 시흥시 정왕동 봉화로 동시간대 방문자는 가까운 보건소 선별진료소에서 코로나 검사받으시기 바랍니다.	ORG-B DAT-B LOC-B LOC-I STO-B LOC-B LOC-B LOC-I LOC-I LOC-I CVL-B CVL-B O AFW-B AFW-B TRM O O
[청송군청] 3/23/일 디파파 경상남도 사천시 축동면 용수길 방문하신 분은 인근 보건소 선별진료소에서 코로나 검사 바랍니다.	ORG-B DAT-B STO-B LOC-B LOC-I LOC-I LOC-I CVL-B CVL-I O AFW-B AFW-B TRM O O
[경북북구청] 5.23.일 0시 5.23.일 10시 시민TV사 단양군점 경기도 고양시 일산동구 문봉동 성현로431번길 방문하신 분은 보건소에서 코로나19 검사를 받으시기 바랍니다.	ORG-B DAT-B TIM-B DAT-B TIM-B STO-B LOC-B LOC-B LOC-I LOC-I LOC-I LOC-I CVL-B CVL-I AFW-B TRM O O O
[강원도청] 11/13/(화) 이정숲어린이집 경상남도 밀양시 내이동 밀양대로 방문자는 거주지 보건소 선별진료소에서 검사 바랍니다.	ORG-B DAT-B STO-B LOC-B LOC-I LOC-I LOC-I CVL-B O AFW-B AFW-B O O
